signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days,recency,predicted_values,probs
16077,W,0,5,2014-01-07,iPhone,0,100,6.51,1,5,1,175,0,[ 1.  0.]
16094,A,0,4.7,2014-03-23,iPhone,0,0,3.82,1,4.5,0,100,0,[ 1.  0.]
16089,A,0,5,2014-03-21,iPhone,0,50,7.26,1,5,1,102,0,[  1.00000000e+00   1.53778782e-35]
16079,A,0,4.5,2014-01-11,iPhone,50,50,2.87,1.25,2.5,2,171,0,[ 1.  0.]
16080,A,1,4.7,2014-06-29,iPhone,0,0,1.65,1,5,0,2,1,[  4.76834220e-18   1.00000000e+00]
16074,K,0,5,2014-06-02,iPhone,0,60,3.32,1,5,3,29,1,[  6.47573208e-04   9.99352396e-01]
16082,W,0,4.8,2014-05-17,iPhone,0,25,5.38,1,3.5,1,45,0,[  9.99999881e-01   1.61448725e-07]
16071,A,0,4.9,2014-06-29,iPhone,3.1,46.9,2.69,1.02,4.2,0,2,1,[  1.18272186e-18   1.00000000e+00]
16072,K,1,4.4,2014-06-25,iPhone,12.5,87.5,3.75,1.03,5,1,6,1,[  2.55065381e-19   1.00000000e+00]
16088,A,0,5,2014-04-21,iPhone,0,40,6.82,1,5,4,71,0,[  1.00000000e+00   8.45510741e-20]
16098,W,1,4.6,2014-06-30,iPhone,1.9,54.2,3.44,1,3.8,27,1,1,[  1.84563563e-22   1.00000000e+00]
16080,W,1,4.8,2014-05-18,Android,33.3,50,6.32,1.92,5,3,44,0,[  1.00000000e+00   5.63954181e-08]
16095,W,0,5,2014-01-25,iPhone,100,0,1.77,1.25,4,1,157,0,[ 1.  0.]
16081,W,1,5,2014-03-23,iPhone,0,33.3,2.63,1,5,0,100,0,[  1.00000000e+00   4.58715003e-36]
16072,A,1,5,2014-06-29,iPhone,0,0,1.88,1,5,0,2,1,[  2.49688811e-18   1.00000000e+00]
16083,A,1,4.9,2014-06-19,iPhone,0,85.7,4.32,1,4.5,0,12,1,[  1.65775783e-16   1.00000000e+00]
16097,A,0,5,2014-06-28,iPhone,0,50,4.01,1,5,0,3,1,[  7.76059300e-19   1.00000000e+00]
16097,K,0,4.5,2014-06-20,iPhone,12.5,83.3,3.86,1.05,4.1,1,11,1,[  3.89663955e-16   1.00000000e+00]
16074,W,0,5,2014-01-05,iPhone,0,0,2.54,1,5,2,177,0,[ 1.  0.]
16086,K,0,5,2014-06-28,iPhone,0,71.4,5.51,1,4.6,0,3,1,[  9.44001618e-21   1.00000000e+00]
16085,W,0,5,2014-03-16,Android,33.3,33.3,6.42,1.08,5,1,107,0,[  1.00000000e+00   2.72860030e-36]
16092,W,1,4.5,2014-04-23,iPhone,0,100,0.87,1,4,0,69,0,[  1.00000000e+00   1.68027977e-20]
16093,A,0,4.4,2014-06-29,iPhone,18.2,81.8,4.46,1.34,3.7,1,2,1,[  1.77995665e-20   1.00000000e+00]
16087,K,1,5,2014-06-29,Android,10.6,53.2,2.59,1.04,5,6,2,1,[  2.06827904e-19   1.00000000e+00]
16086,K,1,4.7,2014-06-10,iPhone,0,42.1,1.79,1,4.5,0,21,1,[  1.01083071e-08   1.00000000e+00]
16080,A,0,5,2014-02-09,iPhone,0,0,1.51,1,4,1,142,0,[ 1.  0.]
16075,W,1,4.8,2014-06-29,iPhone,6.3,48.8,2.3,1.04,4.7,8,2,1,[  2.61743365e-19   1.00000000e+00]
16079,A,0,5,2014-02-27,iPhone,0,100,3.89,1,5,0,124,0,[ 1.  0.]
16095,W,0,4.7,2014-06-13,iPhone,3.8,69.2,1.89,1.02,3.5,8,18,1,[  1.19854994e-11   1.00000000e+00]
16081,K,0,5,2014-01-12,iPhone,0,0,1.81,1,5,1,170,0,[ 1.  0.]
16073,K,1,5,2014-06-25,iPhone,20,73.3,5.01,1.1,4.4,2,6,1,[  3.57861949e-18   1.00000000e+00]
16094,W,0,4,2014-01-25,iPhone,100,0,1.12,1.5,4,1,157,0,[ 1.  0.]
16080,A,0,5,2014-06-03,Android,0,78.9,4.11,1,4.6,3,28,1,[  1.36129369e-04   9.99863863e-01]
16086,A,1,4.6,2014-06-28,iPhone,21.4,85.7,4.88,1.09,4.8,2,3,1,[  2.27423810e-20   1.00000000e+00]
16086,A,1,4.7,2014-06-28,iPhone,0,91.4,1.75,1,4.5,1,3,1,[  4.77847508e-22   1.00000000e+00]
16074,K,1,4.9,2014-06-28,Android,0,44.4,5.33,1,4.9,4,3,1,[  1.29931773e-18   1.00000000e+00]
16080,A,1,5,2014-02-24,Android,0,33.3,5.8,1,4.4,0,127,0,[ 1.  0.]
16079,W,1,1,2014-01-11,iPhone,0,0,0,1,5,1,171,0,[ 1.  0.]
16074,A,0,3,2014-03-30,iPhone,0,0,8.22,1,5,0,93,0,[  1.00000000e+00   2.85433906e-36]
16088,A,1,4.8,2014-06-20,iPhone,23.8,76.2,4.18,1.17,4.2,0,11,1,[  4.38485706e-15   1.00000000e+00]
16083,A,1,5,2014-01-14,iPhone,0,100,1.12,1,5,2,168,0,[ 1.  0.]
16074,A,0,5,2014-01-05,Android,0,0,0.34,1,5,1,177,0,[ 1.  0.]
16081,W,0,5,2014-02-25,iPhone,0,100,17.23,1,5,0,126,0,[ 1.  0.]
16097,A,0,4,2014-05-17,iPhone,0,100,20.8,1,5,0,45,0,[  1.00000000e+00   5.78511239e-10]
16084,A,1,5,2014-01-15,Android,0,100,12.98,1,5,3,167,0,[ 1.  0.]
16088,K,1,5,2014-01-31,iPhone,0,100,16.32,1,4.5,2,151,0,[ 1.  0.]
16080,A,0,5,2014-05-30,Android,0,50,9.71,1,4.5,0,32,0,[ 0.82572693  0.17427307]
16095,W,0,5,2014-01-25,iPhone,0,0,10.01,1,5,1,157,0,[ 1.  0.]
16072,W,0,4,2014-01-02,Android,0,100,4.51,1,5,1,180,0,[ 1.  0.]
16099,K,1,5,2014-05-03,Android,50,100,4.8,1.44,4.7,0,59,0,[  1.00000000e+00   2.91139984e-15]
16082,W,0,5,2014-03-28,iPhone,25,75,6.66,1.19,5,0,95,0,[  1.00000000e+00   4.21636094e-30]
16094,A,0,5,2014-03-22,iPhone,0,100,2.65,1,5,0,101,0,[  1.00000000e+00   4.52645497e-34]
16071,A,0,4.7,2014-04-05,iPhone,33.3,55.6,2.16,1.33,5,0,87,0,[  1.00000000e+00   8.90442524e-26]
16074,W,0,5,2014-03-23,iPhone,0,0,3.83,1,2,0,100,0,[ 1.  0.]
16071,K,1,5,2014-05-05,Android,0,0,13.91,1,5,0,57,0,[  1.00000000e+00   1.31055748e-11]
16094,A,1,5,2014-06-14,iPhone,0,100,2.93,1,4,1,17,1,[  1.90098588e-14   1.00000000e+00]
16086,K,1,5,2014-01-18,iPhone,40,80,1.53,1.45,5,5,164,0,[ 1.  0.]
16095,A,0,4.8,2014-05-15,iPhone,0,28.6,4.39,1,4.3,2,47,0,[  1.00000000e+00   3.62894532e-08]
16087,A,0,5,2014-01-20,iPhone,0,100,9.67,1,5,1,162,0,[ 1.  0.]
16093,K,0,4,2014-06-23,iPhone,0,100,39.5,1,5,0,8,1,[  1.11916736e-19   1.00000000e+00]
16088,W,0,4.7,2014-05-20,Android,0,82.4,3.46,1,4.7,2,42,0,[  1.00000000e+00   4.57894593e-08]
16080,W,0,5,2014-05-22,Android,75,100,2.1,1.69,5,0,40,0,[  1.00000000e+00   3.81949476e-08]
16095,A,0,4.8,2014-06-29,iPhone,6.3,56.3,2.88,1.02,5,8,2,1,[  7.59511487e-20   1.00000000e+00]
16086,K,1,5,2014-06-26,iPhone,0,100,1.79,1,5,0,5,1,[  5.57338484e-22   1.00000000e+00]
16078,W,1,4.9,2014-05-10,iPhone,0,70,3.01,1,5,1,52,0,[  1.00000000e+00   1.22058873e-11]
16090,W,0,4.5,2014-06-29,iPhone,8.1,50,2.23,1.08,5,1,2,1,[  1.44095938e-18   1.00000000e+00]
16091,W,0,4.7,2014-06-23,iPhone,14.3,28.6,4.24,1.18,4,0,8,1,[  4.85642139e-14   1.00000000e+00]
16078,K,1,4.7,2014-06-19,iPhone,0,100,6.8,1,5,2,12,1,[  4.14595372e-18   1.00000000e+00]
16079,A,1,4.8,2014-06-01,Android,25,50,3.05,1.13,5,0,30,1,[ 0.01655662  0.98344338]
16095,A,0,5,2014-01-25,Android,0,0,0.85,1,5,1,157,0,[ 1.  0.]
16077,W,0,5,2014-01-07,Android,0,100,4.08,1,4,1,175,0,[ 1.  0.]
16073,A,1,5,2014-04-03,Android,0,100,23.18,1,5,1,89,0,[  1.00000000e+00   3.85887870e-29]
16101,K,0,5,2014-06-23,iPhone,0,0,1.63,1,4.7,0,8,1,[  9.42083512e-15   1.00000000e+00]
16097,W,1,4.5,2014-05-23,iPhone,0,54.2,2.48,1,4.9,8,39,0,[  9.99997854e-01   2.17767092e-06]
16079,A,0,5,2014-04-21,Android,0,0,1.72,1,5,0,71,0,[  1.00000000e+00   4.26967974e-21]
16080,A,1,5,2014-04-10,iPhone,0,100,6.24,1,4.6,0,82,0,[  1.00000000e+00   1.43444433e-25]
16080,A,1,4.9,2014-06-25,iPhone,9.1,90.9,3.42,1.02,4.3,2,6,1,[  6.58419159e-20   1.00000000e+00]
16096,W,0,4.8,2014-06-05,iPhone,0,100,5.99,1,4.8,4,26,1,[  3.18064309e-07   9.99999642e-01]
16078,W,0,4,2014-04-27,iPhone,0,60,2.97,1,4.7,6,65,0,[  1.00000000e+00   2.36490813e-18]
16087,K,0,4.6,2014-05-23,Android,0,87.5,5.92,1,4,3,39,0,[  9.99999166e-01   8.39970141e-07]
16097,W,0,5,2014-04-06,Android,20,80,10.97,1.1,5,3,86,0,[  1.00000000e+00   2.30029313e-26]
16098,K,0,5,2014-02-14,Android,100,100,13.54,1.63,5,2,137,0,[ 1.  0.]
16087,W,1,5,2014-01-20,iPhone,0,66.7,4.35,1,5,6,162,0,[ 1.  0.]
16085,K,0,5,2014-06-29,iPhone,100,0,1.75,1.25,4,0,2,1,[  8.34553559e-23   1.00000000e+00]
16090,K,0,4.5,2014-04-08,iPhone,0,100,3.59,1,5,0,84,0,[  1.00000000e+00   1.29589201e-26]
16072,W,0,4.2,2014-06-04,iPhone,0,63.6,8.64,1,4.1,0,27,1,[  3.91705980e-04   9.99608338e-01]
16079,A,0,5,2014-01-26,Android,0,77.8,3.9,1,5,9,156,0,[ 1.  0.]
16095,A,0,5,2014-06-29,iPhone,0,0,5.4,1,5,1,2,1,[  6.60318534e-19   1.00000000e+00]
16095,W,1,4.5,2014-06-24,iPhone,6.8,79.5,5.65,1.05,5,23,7,1,[  1.24875887e-20   1.00000000e+00]
16096,W,0,5,2014-04-04,Android,0,100,6.41,1,4,0,88,0,[  1.00000000e+00   1.45573678e-28]
16088,K,0,5,2014-06-29,iPhone,12.5,25,8.63,1.13,5,5,2,1,[  2.67362455e-18   1.00000000e+00]
16073,W,1,3.8,2014-03-19,iPhone,0,100,2.94,1,3.4,2,104,0,[  1.00000000e+00   4.84054138e-37]
16076,W,1,4.8,2014-05-21,Android,0,100,12.34,1,5,0,41,0,[  9.99999881e-01   1.05803736e-07]
16096,A,1,4.5,2014-06-25,iPhone,8.9,71.1,3.11,1.07,4.3,11,6,1,[  8.99276641e-19   1.00000000e+00]
16101,A,0,5,2014-02-01,iPhone,0,50,1.41,1,5,2,150,0,[ 1.  0.]
16084,W,0,5,2014-04-19,iPhone,0,100,5.69,1,4,1,73,0,[  1.00000000e+00   4.04999725e-22]
16083,A,1,4.8,2014-06-10,iPhone,0,80,6.49,1,3.8,0,21,1,[  5.34059685e-10   1.00000000e+00]
16072,A,0,5,2014-03-19,Android,0,50,5.72,1,5,0,104,0,[  1.00000000e+00   2.56676607e-36]
16099,K,0,5,2014-05-21,iPhone,0,100,1.61,1,5,0,41,0,[  9.99999881e-01   1.27671157e-07]
16099,K,1,4.8,2014-06-29,iPhone,37,49.3,1.92,1.26,4.9,11,2,1,[  7.19436719e-20   1.00000000e+00]
16073,W,1,4.1,2014-06-21,iPhone,0,57.1,2.74,1,5,2,10,1,[  3.70479336e-15   1.00000000e+00]
16083,W,0,3.8,2014-06-09,iPhone,37.5,50,4.13,1.66,3.3,4,22,1,[  7.13325079e-08   9.99999881e-01]
16095,A,1,5,2014-04-14,iPhone,0,66.7,2.36,1,5,0,78,0,[  1.00000000e+00   3.69233446e-23]
16098,W,1,5,2014-05-26,Android,0,100,19.35,1,5,0,36,0,[  9.99973893e-01   2.60680681e-05]
16088,W,0,5,2014-01-20,Android,0,0,3.98,1,3,3,162,0,[ 1.  0.]
16087,A,1,5,2014-02-13,iPhone,0,100,16.75,1,4.8,4,138,0,[ 1.  0.]
16085,A,1,3.5,2014-05-28,iPhone,0,25,6.31,1,4.7,1,34,0,[  9.99213338e-01   7.86618097e-04]
16075,W,1,4.7,2014-06-28,Android,0,31.3,4.29,1,5,1,3,1,[  2.56350303e-17   1.00000000e+00]
16073,K,0,5,2014-06-20,Android,0,100,15.71,1,5,0,11,1,[  2.52969574e-18   1.00000000e+00]
16078,A,0,4.6,2014-04-21,iPhone,9.1,72.7,3.25,1.05,4.8,0,71,0,[  1.00000000e+00   7.89203781e-20]
16100,A,1,4.2,2014-05-11,iPhone,0,40,3.04,1,5,1,51,0,[  1.00000000e+00   1.75690129e-10]
16092,K,1,4.9,2014-06-06,iPhone,0,100,8.64,1,4.8,0,25,1,[  3.90697039e-08   1.00000000e+00]
16091,W,0,4.5,2014-04-26,iPhone,0,100,4.62,1,5,1,66,0,[  1.00000000e+00   4.46136451e-19]
16076,W,0,5,2014-01-06,iPhone,0,100,1.79,1,3,1,176,0,[ 1.  0.]
16093,W,0,5,2014-05-23,iPhone,0,100,3.4,1,5,0,39,0,[  9.99999166e-01   8.48799004e-07]
16090,W,1,5,2014-05-04,iPhone,0,0,11.21,1,5,0,58,0,[  1.00000000e+00   2.92792136e-12]
16089,W,0,5,2014-06-13,iPhone,16.7,16.7,7.08,1.13,5,4,18,1,[  2.42490972e-10   1.00000000e+00]
16092,W,0,4.2,2014-05-08,Android,0,40,1.85,1,2.5,0,54,0,[  1.00000000e+00   1.77592825e-12]
16098,W,1,5,2014-01-28,Android,0,100,19.07,1,5,1,154,0,[ 1.  0.]
16091,K,0,5,2014-06-20,iPhone,0,100,31.53,1,5,0,11,1,[  2.43245053e-18   1.00000000e+00]
16090,K,0,5,2014-01-21,iPhone,0,100,16.11,1,5,2,161,0,[ 1.  0.]
16072,W,0,4.6,2014-05-10,Android,0,77.8,3.1,1,4.7,2,52,0,[  1.00000000e+00   3.55636636e-12]
16100,W,0,4.9,2014-05-18,iPhone,0,88.9,1.88,1,4.3,5,44,0,[  1.00000000e+00   4.63490757e-09]
16095,A,1,5,2014-02-02,Android,0,0,15.65,1,5,1,149,0,[ 1.  0.]
16087,W,1,5,2014-03-06,iPhone,22.2,44.4,5.69,1.31,5,0,117,0,[ 1.  0.]
16089,W,0,4.9,2014-04-24,Android,6.3,43.8,8.44,1.06,4.4,6,68,0,[  1.00000000e+00   1.29853480e-18]
16092,A,0,5,2014-06-01,iPhone,25,0,5.05,1.25,4,0,30,1,[ 0.01009901  0.98990101]
16078,A,0,4.5,2014-05-11,iPhone,12.5,50,3.66,1.22,4.8,4,51,0,[  1.00000000e+00   1.42046624e-10]
16095,W,1,4.5,2014-04-11,Android,0,75,6.45,1,5,0,81,0,[  1.00000000e+00   4.16299156e-25]
16082,A,1,4.7,2014-06-28,iPhone,25,25,1.82,1.25,4.5,3,3,1,[  6.36584700e-17   1.00000000e+00]
16096,W,0,4.8,2014-06-30,iPhone,0,63.9,4.75,1,4.5,10,1,1,[  1.43157186e-21   1.00000000e+00]
16101,W,1,4.6,2014-06-28,iPhone,6.5,25.8,3.43,1.04,4.9,12,3,1,[  3.45595667e-18   1.00000000e+00]
16078,W,1,4.7,2014-06-27,iPhone,16.7,100,17.22,1.21,4.7,3,4,1,[  9.54047218e-22   1.00000000e+00]
16094,K,0,5,2014-06-30,iPhone,3.4,65.5,2.09,1.04,5,3,1,1,[  1.79947447e-21   1.00000000e+00]
16100,W,0,5,2014-06-01,Android,0,0,2.07,1,5,0,30,1,[ 0.01083156  0.98916841]
16101,A,1,5,2014-06-12,iPhone,0,100,3.06,1,4.5,0,19,1,[  4.76956419e-13   1.00000000e+00]
16087,A,1,4.8,2014-06-21,iPhone,0,50,4.9,1,4.5,0,10,1,[  9.95326986e-15   1.00000000e+00]
16073,W,1,4.9,2014-05-24,Android,0,36.4,4.13,1,5,6,38,0,[  9.99961376e-01   3.85948697e-05]
16095,A,1,4.8,2014-03-23,iPhone,25,25,1.61,1.5,5,3,100,0,[  1.00000000e+00   1.09187115e-33]
16071,W,1,4.7,2014-06-17,iPhone,19,57.1,6.17,1.11,4.8,3,14,1,[  7.54326939e-13   1.00000000e+00]
16100,A,0,4.7,2014-02-02,iPhone,0,12.5,5.17,1,4.6,8,149,0,[ 1.  0.]
16084,K,0,4.8,2014-06-13,iPhone,0,69.2,21.18,1,5,1,18,1,[  8.03772500e-12   1.00000000e+00]
16101,W,1,4.9,2014-06-26,iPhone,11.1,33.3,1.84,1.03,4,4,5,1,[  5.43976841e-16   1.00000000e+00]
16094,W,0,5,2014-04-12,iPhone,0,0,3.88,1,4,0,80,0,[  1.00000000e+00   1.57514482e-27]
16084,W,0,4.9,2014-04-26,iPhone,2.4,68.3,2.72,1.02,4.1,8,66,0,[  1.00000000e+00   1.68782347e-18]
16101,K,1,5,2014-02-04,iPhone,0,60,5.79,1,4.4,5,147,0,[ 1.  0.]
16080,W,1,5,2014-05-04,Android,0,0,11.38,1,5,0,58,0,[  1.00000000e+00   4.18968853e-12]
16100,A,0,4.3,2014-03-18,iPhone,15.4,46.2,3.81,1.08,4.4,5,105,0,[  1.00000000e+00   7.34269544e-37]
16095,K,0,5,2014-03-13,Android,0,100,2.75,1,5,0,110,0,[  1.00000000e+00   1.55134292e-38]
16089,W,1,4.4,2014-03-24,iPhone,0,20,9.07,1,4.7,0,99,0,[  1.00000000e+00   4.28527698e-37]
16072,W,0,5,2014-01-03,Android,0,100,2.53,1,5,1,179,0,[ 1.  0.]
16074,W,1,5,2014-06-24,Android,0,33.3,3.04,1,5,3,7,1,[  1.40954837e-15   1.00000000e+00]
16082,W,0,4.4,2014-06-28,iPhone,0,26.7,2.62,1,4.6,7,3,1,[  2.05176295e-17   1.00000000e+00]
16078,W,1,5,2014-02-06,iPhone,0,100,0.34,1,3,1,145,0,[ 1.  0.]
16092,A,0,4.3,2014-06-29,iPhone,16.7,58.3,2.44,1.06,4.3,2,2,1,[  1.70068489e-18   1.00000000e+00]
16095,W,0,4.7,2014-06-27,iPhone,1.5,73.1,2.68,1.02,4.7,0,4,1,[  7.14333790e-20   1.00000000e+00]
16085,K,0,5,2014-04-05,iPhone,25,100,1.09,1.06,4.8,0,87,0,[  1.00000000e+00   7.89234073e-27]
16083,A,0,5,2014-01-14,iPhone,0,100,7.74,1,5,1,168,0,[ 1.  0.]
16083,A,0,5,2014-01-17,iPhone,0,100,13.72,1,3,1,165,0,[ 1.  0.]
16082,A,0,5,2014-01-25,Android,33.3,100,3.16,1.33,5,3,157,0,[ 1.  0.]
16099,K,0,5,2014-06-28,iPhone,60,100,1.65,1.55,5,1,3,1,[  3.60871840e-21   1.00000000e+00]
16089,W,0,5,2014-01-20,iPhone,0,0,6.33,1,5,1,162,0,[ 1.  0.]
16094,W,0,4.7,2014-06-23,iPhone,4.3,73.9,4.5,1.02,4.3,3,8,1,[  1.11682709e-17   1.00000000e+00]
16087,W,1,4.7,2014-06-23,iPhone,0,60,16.64,1,4.9,0,8,1,[  1.11334381e-16   1.00000000e+00]
16101,A,0,5,2014-05-18,iPhone,25,75,4.7,1.31,5,3,44,0,[  1.00000000e+00   1.14302710e-08]
16091,A,1,5,2014-06-29,iPhone,0,0,7.66,1,5,0,2,1,[  4.20393789e-19   1.00000000e+00]
16071,W,1,4.7,2014-06-15,iPhone,9.1,18.2,2.68,1.02,5,0,16,1,[  3.23454374e-10   1.00000000e+00]
16081,A,1,4.8,2014-05-03,iPhone,0,38.5,1.8,1,3.9,6,59,0,[  1.00000000e+00   9.49798373e-15]
16092,A,0,4,2014-02-06,Android,0,100,1.52,1,5,3,145,0,[ 1.  0.]
16101,W,0,4.8,2014-06-29,Android,9.5,52.4,4.88,1.02,4,5,2,1,[  1.09580597e-18   1.00000000e+00]
16094,W,0,4,2014-06-01,iPhone,25,12.5,3.26,1.22,4.5,0,30,1,[ 0.06215006  0.93784994]
16071,W,1,4.8,2014-06-29,iPhone,8.1,48.6,2.04,1.05,4.5,2,2,1,[  1.26855106e-18   1.00000000e+00]
16101,W,1,5,2014-04-06,iPhone,0,0,3.5,1,5,0,86,0,[  1.00000000e+00   1.59036263e-31]
16076,W,1,4.6,2014-06-28,iPhone,16.7,66.7,3.33,1.08,4.3,2,3,1,[  6.30655010e-19   1.00000000e+00]
16078,A,1,4.7,2014-04-02,iPhone,0,100,12.93,1,5,1,90,0,[  1.00000000e+00   2.14977311e-29]
16084,W,0,4.9,2014-05-30,Android,12.5,100,7.44,1.06,5,1,32,0,[ 0.8994469   0.10055307]
16094,A,0,4.9,2014-05-14,Android,0,85.7,7.38,1,4.8,7,48,0,[  1.00000000e+00   1.18803758e-10]
16071,A,0,5,2014-01-01,iPhone,0,100,15.2,1,5,1,181,0,[ 1.  0.]
16097,W,1,5,2014-05-20,Android,0,100,11.7,1,5,0,42,0,[  1.00000000e+00   4.61294078e-08]
16085,W,1,5,2014-06-19,iPhone,12.5,100,7.54,1.19,4,3,12,1,[  2.54684510e-17   1.00000000e+00]
16087,A,1,5,2014-02-18,iPhone,0,100,8.66,1,5,1,133,0,[ 1.  0.]
16087,K,1,4.7,2014-06-26,Android,0,83.3,8.12,1,5,0,5,1,[  2.45143246e-20   1.00000000e+00]
16100,W,0,5,2014-05-18,iPhone,100,0,10.12,2,5,0,44,0,[  9.99999523e-01   4.42833453e-07]
16083,A,1,5,2014-03-21,Android,0,100,14.14,1,5,0,102,0,[  1.00000000e+00   9.39991864e-35]
16095,A,1,4.8,2014-06-16,iPhone,18.9,54.1,3.99,1.16,4.9,9,15,1,[  1.30055645e-12   1.00000000e+00]
16099,W,0,4.5,2014-06-25,iPhone,0,75,6.51,1,5,4,6,1,[  3.02108332e-19   1.00000000e+00]
16101,A,1,4.7,2014-06-17,iPhone,23.1,61.5,1.95,1.19,4.7,1,14,1,[  9.84935549e-13   1.00000000e+00]
16095,A,0,5,2014-01-28,Android,0,100,1.52,1,5,2,154,0,[ 1.  0.]
16089,A,1,5,2014-06-20,iPhone,20,40,2.68,1.15,4.8,1,11,1,[  4.12954881e-13   1.00000000e+00]
16073,W,0,4.5,2014-05-11,iPhone,0,50,2.47,1,4,3,51,0,[  1.00000000e+00   4.34064729e-11]
16095,W,0,5,2014-06-29,iPhone,0,50,9.25,1,4.6,4,2,1,[  1.31911397e-19   1.00000000e+00]
16101,A,0,4,2014-02-01,iPhone,0,100,3.69,1,5,1,150,0,[ 1.  0.]
16075,W,0,5,2014-04-25,Android,100,100,13.32,2,5,0,67,0,[  1.00000000e+00   1.53272858e-19]
16079,K,1,4.9,2014-06-30,iPhone,11.9,76.1,2.08,1.07,4.9,9,1,1,[  2.76480980e-22   1.00000000e+00]
16095,W,0,4.8,2014-05-10,iPhone,11.1,33.3,4.85,1.03,4.3,2,52,0,[  1.00000000e+00   1.98103450e-10]
16081,W,0,5,2014-05-03,iPhone,0,0,4.58,1,5,0,59,0,[  1.00000000e+00   1.88467568e-13]
16100,K,0,5,2014-06-22,iPhone,20,80,5.99,1.15,5,0,9,1,[  4.47678055e-17   1.00000000e+00]
16087,K,1,5,2014-06-27,iPhone,0,100,1.47,1,5,1,4,1,[  1.01152554e-22   1.00000000e+00]
16093,W,0,4.8,2014-05-12,iPhone,0,100,8.54,1,4.5,3,50,0,[  1.00000000e+00   7.38098211e-12]
16098,A,1,4.9,2014-06-10,iPhone,10,90,5.4,1.02,5,1,21,1,[  2.25901020e-10   1.00000000e+00]
16090,A,0,4.8,2014-03-02,iPhone,0,76,3.72,1,5,22,121,0,[ 1.  0.]
16088,W,0,4.5,2014-06-29,iPhone,3.8,53.8,1.84,1.04,4.8,11,2,1,[  8.73418975e-20   1.00000000e+00]
16088,A,0,5,2014-01-18,Android,0,0,11.64,1,5,1,164,0,[ 1.  0.]
16098,K,0,4.9,2014-06-28,iPhone,12.5,75,5.6,1.03,4.9,1,3,1,[  2.50868596e-20   1.00000000e+00]
16083,A,0,5,2014-06-29,Android,0,0,8.34,1,4,0,2,1,[  2.09163082e-18   1.00000000e+00]
16092,A,1,4.9,2014-06-29,iPhone,0,73.3,4.88,1,5,3,2,1,[  1.27533237e-21   1.00000000e+00]
16072,K,1,3.3,2014-06-28,iPhone,0,66.7,2.25,1,4.3,0,3,1,[  3.37113633e-19   1.00000000e+00]
16077,W,1,5,2014-02-15,iPhone,0,66.7,3.87,1,3,2,136,0,[ 1.  0.]
16095,W,0,5,2014-02-07,Android,0,100,1.27,1,4.5,2,144,0,[ 1.  0.]
16085,W,0,5,2014-01-29,Android,0,100,11.09,1,5,2,153,0,[ 1.  0.]
16075,W,0,4.2,2014-06-29,Android,10.5,36.8,4.94,1.09,4.7,0,2,1,[  4.20394231e-17   1.00000000e+00]
16098,A,1,5,2014-05-15,iPhone,0,100,5.84,1,5,3,47,0,[  1.00000000e+00   3.53935770e-10]
16085,K,0,4.7,2014-06-30,iPhone,8.9,53.4,3.53,1.06,5,21,1,1,[  1.45292922e-21   1.00000000e+00]
16081,A,0,4.9,2014-06-29,iPhone,8.7,21.7,2.29,1.05,4.9,1,2,1,[  4.92564250e-17   1.00000000e+00]
16081,A,0,4.8,2014-05-04,Android,16.7,16.7,15.59,1.08,5,3,58,0,[  1.00000000e+00   2.03242588e-12]
16082,A,1,5,2014-05-19,iPhone,0,100,2.64,1,5,0,43,0,[  1.00000000e+00   1.63225629e-08]
16072,A,0,5,2014-01-04,Android,0,100,2.16,1,4,1,178,0,[ 1.  0.]
16093,A,0,5,2014-01-26,iPhone,100,0,2.3,1.25,5,1,156,0,[ 1.  0.]
16095,K,1,4.8,2014-06-26,iPhone,0,66.7,1.39,1,5,4,5,1,[  1.51014048e-19   1.00000000e+00]
16096,A,1,5,2014-02-10,iPhone,0,100,5.09,1,3,1,141,0,[ 1.  0.]
16077,W,1,5,2014-01-13,iPhone,0,85.7,10.09,1,4.6,7,169,0,[ 1.  0.]
16080,A,1,4.9,2014-02-02,Android,0,75,3.01,1,4.8,8,149,0,[ 1.  0.]
16089,A,0,5,2014-03-04,iPhone,0,66.7,11.7,1,5,0,119,0,[ 1.  0.]
16074,K,1,4.8,2014-06-29,Android,0,33.3,5.8,1,4.8,1,2,1,[  3.67274727e-18   1.00000000e+00]
16075,K,1,5,2014-06-21,iPhone,0,50,13.66,1,3,0,10,1,[  1.10831508e-14   1.00000000e+00]
16082,A,1,4.8,2014-06-27,Android,6.3,50,5.01,1.03,5,2,4,1,[  1.16948300e-17   1.00000000e+00]
16077,W,0,5,2014-02-04,Android,0,100,0.5,1,4,1,147,0,[ 1.  0.]
16098,W,0,4.9,2014-01-31,iPhone,0,100,10.52,1,4.3,7,151,0,[ 1.  0.]
16101,A,1,4.9,2014-06-21,iPhone,7.7,30.8,2.56,1.02,4.7,6,10,1,[  1.73272787e-13   1.00000000e+00]
16073,A,1,5,2014-03-15,Android,0,71.4,3.08,1,4.6,0,108,0,[  1.00000000e+00   9.36179310e-38]
16088,W,0,5,2014-06-14,iPhone,0,50,2.25,1,4.7,3,17,1,[  1.76694510e-11   1.00000000e+00]
16079,K,1,5,2014-01-10,Android,0,100,2.8,1,5,1,172,0,[ 1.  0.]
